https://www.heureka.cz/favicon.ico,heureka-cz
https://mapy.cz/img/favicon/apple-touch-icon-180x180.png,mapy-cz
https://www.seznam.cz/media/img/seznam-icons/apple-touch-icon-180x180.png,seznam-cz
https://cs.wikipedia.org/static/apple-touch/wikipedia.png,wikipedia-cz
