https://duckduckgo.com/favicon.ico,duckduckgo-cz
https://www.heureka.cz/favicon.ico,heureka-cz
https://mapy.cz/img/favicon/favicon.ico,mapy-cz
https://www.seznam.cz/media/img/seznam-icons/favicon.ico,seznam-cz
https://cs.wikipedia.org/static/favicon/wikipedia.ico,wikipedia-cz
